season,match_date,home_team,away_team,home_goals,away_goals,result,home_elo,away_elo,home_xg_form5,away_xg_form5,home_xg,away_xg
2019/20,2020-07-26,Everton,Bournemouth,1,3,A,1444.098,1323.231,0.586,1.455,1.747,1.465
2019/20,2020-07-26,Leicester,Man United,0,2,A,1457.398,1511.531,1.826,1.978,0.755,1.41
2019/20,2020-07-26,Man City,Norwich,5,0,H,1590.327,1275.248,3.353,0.586,3.567,0.787
2019/20,2020-07-26,Southampton,Sheffield United,3,1,H,1425.464,1440.518,1.863,1.047,1.643,1.411
2019/20,2020-07-26,West Ham,Aston Villa,1,1,D,1386.46,1354.101,1.993,1.016,0.781,0.984
2020/21,2020-09-12,Fulham,Arsenal,0,3,A,1395.308,1483.798,1.176,1.197,0.126,2.163
2020/21,2020-09-12,Crystal Palace,Southampton,1,0,H,1419.577,1453.727,0.853,2.065,1.396,1.263
2020/21,2020-09-12,Liverpool,Leeds,4,3,H,1608.413,1400.0,1.807,,3.154,0.27
2020/21,2020-09-12,West Ham,Newcastle,0,2,A,1418.518,1425.952,1.743,0.806,0.861,1.659
2020/21,2020-09-13,Tottenham,Everton,0,1,A,1487.07,1450.368,1.025,0.855,0.823,1.268
2020/21,2020-09-13,West Brom,Leicester,0,3,A,1400.0,1462.859,,1.535,0.353,2.956
2020/21,2020-09-14,Brighton,Chelsea,1,3,A,1418.609,1499.752,1.083,2.085,1.443,1.271
2020/21,2020-09-14,Sheffield United,Wolves,0,2,A,1452.46,1486.113,1.003,1.226,0.949,1.613
2020/21,2020-09-19,Man United,Crystal Palace,1,3,A,1515.391,1428.548,1.733,0.874,1.097,1.915
2020/21,2020-09-19,Everton,West Brom,5,2,H,1463.346,1389.795,0.974,0.353,4.163,0.315
2020/21,2020-09-19,Leeds,Fulham,4,3,H,1396.648,1385.839,0.27,0.869,1.453,1.555
2020/21,2020-09-19,Arsenal,West Ham,2,1,H,1493.267,1406.736,1.372,1.515,1.329,2.064
2020/21,2020-09-20,Southampton,Tottenham,2,5,A,1444.755,1474.092,1.859,1.094,2.277,2.28
2020/21,2020-09-20,Newcastle,Brighton,0,3,A,1437.733,1408.93,1.095,0.898,0.521,1.877
2020/21,2020-09-20,Chelsea,Liverpool,0,2,A,1509.432,1611.765,1.808,1.915,0.904,2.252
2020/21,2020-09-20,Leicester,Burnley,4,2,H,1473.065,1457.732,1.926,1.261,0.987,1.524
2020/21,2020-09-21,Aston Villa,Sheffield United,1,0,H,1399.875,1441.418,1.075,1.099,0.805,0.85
2020/21,2020-09-21,Wolves,Man City,1,3,A,1497.155,1564.604,1.484,3.388,0.728,2.077
2020/21,2020-09-26,Burnley,Southampton,0,1,A,1450.14,1433.59,1.355,1.953,0.347,0.707
2020/21,2020-09-26,Brighton,Man United,2,3,A,1421.699,1501.16,1.244,1.38,2.977,1.576
2020/21,2020-09-26,Crystal Palace,Everton,1,2,A,1442.779,1469.435,1.062,1.749,0.443,2.272
2020/21,2020-09-26,West Brom,Chelsea,3,3,D,1383.706,1500.36,0.334,1.753,0.911,2.36
2020/21,2020-09-27,Tottenham,Newcastle,1,1,D,1485.257,1424.964,1.186,0.901,3.188,0.943
2020/21,2020-09-27,Man City,Leicester,2,5,A,1574.678,1480.657,3.146,1.791,1.446,2.867
2020/21,2020-09-27,Sheffield United,Leeds,0,1,A,1432.235,1404.363,0.868,0.862,1.533,1.466
2020/21,2020-09-27,West Ham,Wolves,4,0,H,1400.959,1487.082,1.166,1.056,3.057,0.385
2020/21,2020-09-28,Fulham,Aston Villa,0,3,A,1378.124,1409.058,0.656,1.116,0.535,2.032
2020/21,2020-09-28,Liverpool,Arsenal,3,1,H,1620.837,1499.043,1.93,1.499,2.738,1.178
2020/21,2020-10-03,Everton,Brighton,4,2,H,1480.676,1411.972,2.015,1.705,2.34,1.166
2020/21,2020-10-03,Leeds,Man City,1,1,D,1417.108,1560.279,1.063,2.331,2.567,1.415
2020/21,2020-10-03,Newcastle,Burnley,3,1,H,1428.548,1437.699,0.878,1.334,1.956,0.439
2020/21,2020-10-03,Chelsea,Crystal Palace,4,0,H,1499.025,1431.538,1.615,1.037,2.514,0.103
2020/21,2020-10-04,Wolves,Fulham,1,0,H,1476.618,1367.005,0.876,0.66,0.894,0.969
2020/21,2020-10-04,Aston Villa,Liverpool,7,2,H,1420.178,1625.817,1.183,2.033,3.076,1.657
2020/21,2020-10-04,Man United,Tottenham,1,6,A,1510.888,1481.673,1.394,1.474,0.873,3.302
2020/21,2020-10-04,Leicester,West Ham,0,3,A,1495.056,1411.423,1.753,1.611,0.456,2.032
2020/21,2020-10-04,Southampton,West Brom,2,0,H,1446.031,1385.041,1.627,0.526,0.949,0.161
2020/21,2020-10-04,Arsenal,Sheffield United,2,1,H,1494.064,1419.49,1.472,1.042,0.667,0.145
2020/21,2020-10-17,Man City,Arsenal,1,0,H,1558.204,1500.127,2.449,1.458,1.43,0.838
2020/21,2020-10-17,Everton,Liverpool,2,2,D,1486.883,1612.1,2.358,2.074,1.36,2.495
2020/21,2020-10-17,Chelsea,Southampton,3,3,D,1505.262,1452.43,1.642,1.368,1.987,1.423
2020/21,2020-10-17,Newcastle,Man United,1,4,A,1436.814,1498.108,1.084,1.188,0.867,2.217
2020/21,2020-10-18,Leicester,Aston Villa,0,1,A,1480.901,1433.895,1.604,1.494,0.672,0.874
2020/21,2020-10-18,Sheffield United,Fulham,1,1,D,1413.427,1361.758,0.978,0.751,1.664,1.356
2020/21,2020-10-18,Crystal Palace,Brighton,1,1,D,1425.301,1405.764,0.969,1.767,0.761,1.093
2020/21,2020-10-18,Tottenham,West Ham,3,3,D,1494.453,1425.578,1.981,1.759,1.776,1.5
2020/21,2020-10-19,Leeds,Wolves,0,1,A,1419.183,1481.865,1.439,0.757,1.083,0.618
2020/21,2020-10-19,West Brom,Burnley,0,0,D,1378.642,1429.433,0.435,1.115,0.732,1.085
2020/21,2020-10-23,Aston Villa,Leeds,0,3,A,1447.141,1408.973,1.554,1.368,1.501,2.377
2020/21,2020-10-24,Liverpool,Sheffield United,2,1,H,1610.524,1410.061,2.459,1.028,2.403,1.398
2020/21,2020-10-24,West Ham,Man City,1,1,D,1429.375,1564.676,1.903,1.987,0.264,0.892
2020/21,2020-10-24,Man United,Chelsea,0,0,D,1508.358,1501.867,1.435,1.807,0.648,0.22
2020/21,2020-10-24,Fulham,Crystal Palace,1,2,A,1365.124,1422.779,0.908,0.924,1.053,2.81
2020/21,2020-10-25,Arsenal,Leicester,0,1,A,1493.655,1467.655,1.235,1.588,0.739,0.736
2020/21,2020-10-25,Southampton,Everton,2,0,H,1455.825,1488.459,1.324,2.281,0.742,0.287
2020/21,2020-10-25,Wolves,Newcastle,1,1,D,1492.075,1426.563,0.848,1.189,0.759,0.254
2020/21,2020-10-26,Brighton,West Brom,1,1,D,1408.286,1378.09,1.711,0.494,0.547,0.296
2020/21,2020-10-26,Burnley,Tottenham,0,1,A,1429.985,1490.656,0.967,2.274,0.95,0.797
2020/21,2020-10-30,Wolves,Crystal Palace,2,0,H,1488.361,1433.135,0.677,1.206,1.349,0.803
2020/21,2020-10-31,Liverpool,West Ham,2,1,H,1614.005,1431.232,2.309,1.783,1.563,0.269
2020/21,2020-10-31,Burnley,Chelsea,0,3,A,1419.716,1504.034,0.869,1.597,0.407,1.231
2020/21,2020-10-31,Sheffield United,Man City,0,1,A,1406.58,1562.818,1.118,1.452,0.688,1.896
2020/21,2020-11-01,Aston Villa,Southampton,3,4,A,1434.124,1464.753,1.658,1.22,2.449,1.003
2020/21,2020-11-01,Tottenham,Brighton,2,1,H,1500.925,1405.479,2.269,1.532,1.972,0.324
2020/21,2020-11-01,Man United,Arsenal,0,1,A,1506.191,1480.96,1.282,0.95,0.394,0.998
2020/21,2020-11-01,Newcastle,Everton,2,1,H,1430.277,1479.53,0.908,2.084,2.631,1.218
2020/21,2020-11-02,Fulham,West Brom,2,0,H,1354.768,1380.896,1.094,0.483,1.622,0.483
2020/21,2020-11-02,Leeds,Leicester,1,4,A,1421.989,1480.35,1.789,1.144,1.748,3.077
2020/21,2020-11-06,Brighton,Burnley,0,0,D,1399.911,1410.128,1.221,0.646,1.59,0.327
2020/21,2020-11-06,Southampton,Newcastle,2,0,H,1475.882,1439.681,0.965,1.33,0.986,0.176
2020/21,2020-11-07,Chelsea,Sheffield United,4,1,H,1513.622,1399.012,1.662,1.086,2.876,0.744
2020/21,2020-11-07,Crystal Palace,Leeds,4,1,H,1426.59,1411.654,0.984,1.848,1.302,0.848
2020/21,2020-11-07,Everton,Man United,1,3,A,1470.127,1493.517,1.495,1.142,0.376,1.596
2020/21,2020-11-07,West Ham,Fulham,1,0,H,1427.448,1363.512,1.424,1.107,1.426,1.849
2020/21,2020-11-08,Arsenal,Aston Villa,0,3,A,1493.635,1422.996,0.884,1.986,1.39,1.986
2020/21,2020-11-08,Leicester,Wolves,1,0,H,1490.685,1494.905,1.562,0.801,2.054,0.579
2020/21,2020-11-08,West Brom,Tottenham,0,1,A,1372.152,1506.493,0.517,2.207,0.799,1.871
2020/21,2020-11-08,Man City,Liverpool,1,1,D,1570.386,1617.79,1.416,2.171,1.585,1.188
2020/21,2020-11-21,Tottenham,Man City,2,0,H,1514.662,1569.736,1.944,1.444,0.761,1.663
2020/21,2020-11-21,Aston Villa,Brighton,1,2,A,1436.836,1398.207,1.977,0.944,1.765,1.5
2020/21,2020-11-21,Newcastle,Chelsea,0,2,A,1432.646,1518.758,1.177,1.766,0.368,1.819
2020/21,2020-11-21,Man United,West Brom,1,0,H,1504.851,1363.983,1.146,0.494,2.43,0.439
2020/21,2020-11-22,Sheffield United,West Ham,0,1,A,1393.876,1433.773,0.928,1.098,0.692,2.114
2020/21,2020-11-22,Liverpool,Leicester,3,0,H,1618.439,1498.814,1.861,1.399,3.772,1.984
2020/21,2020-11-22,Fulham,Everton,2,3,A,1357.187,1458.793,1.37,1.116,1.87,2.251
2020/21,2020-11-22,Leeds,Arsenal,0,0,D,1404.051,1479.794,1.725,0.926,1.962,0.711
2020/21,2020-11-23,Wolves,Southampton,1,1,D,1486.776,1482.917,0.84,1.021,1.575,1.079
2020/21,2020-11-23,Burnley,Crystal Palace,1,0,H,1411.832,1434.193,0.642,1.156,1.753,1.283
2020/21,2020-11-27,Crystal Palace,Newcastle,0,2,A,1425.556,1423.109,1.392,0.859,0.535,1.279
2020/21,2020-11-28,Brighton,Liverpool,1,1,D,1411.236,1623.466,1.011,2.284,2.307,0.281
2020/21,2020-11-28,West Brom,Sheffield United,1,0,H,1359.403,1383.012,0.55,1.037,1.716,3.365
2020/21,2020-11-28,Everton,Leeds,0,1,A,1467.886,1404.217,1.098,1.604,1.292,3.113
2020/21,2020-11-28,Man City,Burnley,5,0,H,1560.165,1420.47,1.493,0.904,2.261,0.42
2020/21,2020-11-29,Southampton,Man United,2,3,A,1485.011,1509.431,1.047,1.457,0.499,2.475
2020/21,2020-11-29,Chelsea,Tottenham,0,0,D,1528.294,1524.233,1.627,1.435,0.975,0.227
2020/21,2020-11-29,Arsenal,Wolves,1,2,A,1479.629,1484.682,0.935,0.976,1.119,2.007
2020/21,2020-11-30,West Ham,Aston Villa,2,1,H,1444.637,1423.808,1.115,1.715,0.572,2.391
2020/21,2020-11-30,Leicester,Fulham,1,2,A,1493.788,1348.094,1.705,1.55,1.278,2.037
2020/21,2020-12-05,West Ham,Man United,1,3,A,1452.081,1520.736,0.929,1.509,2.53,1.787
2020/21,2020-12-05,Chelsea,Leeds,3,1,H,1526.194,1417.885,1.424,2.01,4.895,1.028
2020/21,2020-12-05,Burnley,Everton,1,1,D,1415.865,1454.218,0.771,1.085,0.73,2.281
2020/21,2020-12-05,Man City,Fulham,2,0,H,1564.77,1363.611,1.659,1.686,3.263,0.287
2020/21,2020-12-06,Tottenham,Arsenal,2,0,H,1526.333,1467.781,1.126,0.991,0.391,0.595
2020/21,2020-12-06,Liverpool,Wolves,4,0,H,1619.586,1496.53,1.841,1.254,1.595,0.358
2020/21,2020-12-06,West Brom,Crystal Palace,1,5,A,1368.076,1413.501,0.747,1.347,0.567,1.687
2020/21,2020-12-06,Sheffield United,Leicester,1,2,A,1374.339,1478.271,1.377,1.826,0.291,1.39
2020/21,2020-12-07,Brighton,Southampton,1,2,A,1415.115,1473.707,1.254,0.862,2.034,1.348
2020/21,2020-12-11,Leeds,West Ham,1,2,A,1412.609,1442.042,1.74,1.382,1.566,1.785
2020/21,2020-12-12,Wolves,Aston Villa,0,1,A,1491.577,1416.364,1.174,2.018,1.136,1.269
2020/21,2020-12-12,Newcastle,West Brom,2,1,H,1435.165,1357.369,0.942,0.801,0.904,0.573
2020/21,2020-12-12,Man United,Man City,0,0,D,1530.774,1568.24,1.736,2.134,0.592,1.284
2020/21,2020-12-12,Everton,Chelsea,1,0,H,1455.126,1531.47,1.484,2.359,1.222,1.006
2020/21,2020-12-13,Southampton,Sheffield United,3,0,H,1484.035,1365.313,0.983,1.156,2.28,0.219
2020/21,2020-12-13,Crystal Palace,Tottenham,1,1,D,1424.207,1532.793,1.122,1.044,1.844,1.408
2020/21,2020-12-13,Fulham,Liverpool,1,1,D,1360.141,1624.539,1.533,1.68,1.725,1.824
2020/21,2020-12-13,Arsenal,Burnley,0,1,A,1461.321,1414.957,0.963,0.727,1.854,0.815
2020/21,2020-12-13,Leicester,Brighton,3,0,H,1487.297,1404.787,1.957,1.551,1.644,0.792
2020/21,2020-12-15,Wolves,Chelsea,2,1,H,1477.625,1521.287,1.131,2.314,0.684,1.568
2020/21,2020-12-15,Man City,West Brom,1,1,D,1569.174,1351.384,2.011,0.819,2.586,0.21
2020/21,2020-12-16,Liverpool,Tottenham,2,1,H,1619.463,1531.687,1.732,0.932,1.218,1.516
2020/21,2020-12-16,Arsenal,Southampton,1,1,D,1448.092,1489.081,1.134,1.238,0.661,1.113
2020/21,2020-12-16,Leeds,Newcastle,5,2,H,1401.447,1441.15,1.703,1.072,2.951,1.444
2020/21,2020-12-16,Leicester,Everton,0,2,A,1493.169,1465.309,1.67,1.484,0.839,1.515
2020/21,2020-12-16,Fulham,Brighton,0,0,D,1365.217,1398.915,1.554,1.645,1.004,0.462
2020/21,2020-12-16,West Ham,Crystal Palace,1,1,D,1453.205,1425.313,1.685,1.33,0.449,1.091
2020/21,2020-12-17,Aston Villa,Burnley,0,0,D,1430.316,1428.186,1.972,0.809,1.811,0.317
2020/21,2020-12-17,Sheffield United,Man United,2,3,A,1360.267,1529.841,1.062,1.776,1.235,1.787
2020/21,2020-12-19,Everton,Arsenal,2,1,H,1478.053,1447.259,1.712,0.988,0.662,1.252
2020/21,2020-12-19,Newcastle,Fulham,1,1,D,1432.02,1364.176,0.834,1.385,1.267,1.106
2020/21,2020-12-19,Crystal Palace,Liverpool,0,7,A,1428.058,1625.21,1.288,1.738,0.489,2.869
2020/21,2020-12-19,Southampton,Man City,0,1,A,1489.914,1562.378,1.264,2.211,0.587,1.156
2020/21,2020-12-20,Brighton,Sheffield United,1,1,D,1399.956,1353.057,1.419,1.16,2.901,1.037
2020/21,2020-12-20,West Brom,Aston Villa,0,3,A,1358.18,1428.269,0.701,1.844,0.039,2.62
2020/21,2020-12-20,Man United,Leeds,6,2,H,1537.051,1410.577,1.814,2.124,4.777,1.635
2020/21,2020-12-20,Tottenham,Leicester,0,2,A,1525.939,1480.425,0.861,1.427,0.946,1.748
2020/21,2020-12-21,Chelsea,West Ham,3,0,H,1512.044,1450.459,2.053,1.49,2.412,0.278
2020/21,2020-12-21,Burnley,Wolves,2,1,H,1430.233,1486.869,0.807,1.152,1.205,1.457
2020/21,2020-12-26,Aston Villa,Crystal Palace,3,0,H,1438.267,1421.563,1.971,1.129,4.582,0.849
2020/21,2020-12-26,Sheffield United,Everton,0,1,A,1356.3,1485.231,1.229,1.394,1.251,0.569
2020/21,2020-12-26,Man City,Newcastle,2,0,H,1572.307,1428.248,2.11,1.052,3.196,0.201
2020/21,2020-12-26,Arsenal,Chelsea,3,1,H,1440.081,1518.428,1.096,2.171,1.945,2.254
2020/21,2020-12-26,Fulham,Southampton,0,0,D,1367.948,1479.985,1.232,1.165,0.782,0.12
2020/21,2020-12-26,Leicester,Man United,2,2,D,1493.632,1541.93,1.38,2.284,1.04,2.084
2020/21,2020-12-27,Wolves,Tottenham,1,1,D,1477.253,1512.732,1.128,0.898,0.743,0.408
2020/21,2020-12-27,Leeds,Burnley,1,0,H,1405.697,1439.849,2.059,0.697,2.133,1.546
2020/21,2020-12-27,West Ham,Brighton,2,2,D,1444.076,1396.713,1.123,1.699,1.389,1.506
2020/21,2020-12-27,Liverpool,West Brom,1,1,D,1631.705,1348.182,1.557,0.621,1.455,0.74
2020/21,2020-12-28,Chelsea,Aston Villa,1,1,D,1508.188,1445.822,2.427,2.535,1.537,0.731
2020/21,2020-12-28,Crystal Palace,Leicester,1,1,D,1414.008,1493.008,1.192,1.332,0.321,1.721
2020/21,2020-12-29,Man United,Wolves,1,0,H,1542.554,1476.263,2.205,0.876,1.482,0.411
2020/21,2020-12-29,Southampton,West Ham,0,0,D,1478.781,1440.82,1.09,1.286,0.671,1.072
2020/21,2020-12-29,West Brom,Leeds,0,5,A,1355.871,1414.669,0.426,1.863,0.436,1.542
2020/21,2020-12-29,Brighton,Arsenal,0,1,A,1399.968,1450.321,1.539,1.261,0.799,1.314
2020/21,2020-12-29,Burnley,Sheffield United,1,0,H,1430.877,1347.98,0.923,0.807,0.974,0.493
2020/21,2020-12-30,Newcastle,Liverpool,0,0,D,1423.732,1624.017,1.019,1.792,0.818,1.32
2020/21,2021-01-01,Everton,West Ham,0,1,A,1493.551,1443.831,1.25,0.995,0.371,1.197
2020/21,2021-01-01,Man United,Aston Villa,2,1,H,1548.821,1449.457,2.144,2.203,2.465,1.564
2020/21,2021-01-02,Crystal Palace,Sheffield United,2,0,H,1414.267,1342.117,0.919,0.847,0.599,0.323
2020/21,2021-01-02,Brighton,Wolves,3,3,D,1389.403,1469.996,1.292,0.886,2.423,1.819
2020/21,2021-01-02,Tottenham,Leeds,3,0,H,1513.722,1424.992,0.934,1.965,2.529,1.156
2020/21,2021-01-02,West Brom,Arsenal,0,4,A,1345.549,1460.886,0.4,1.405,0.87,4.034
2020/21,2021-01-03,Newcastle,Leicester,1,2,A,1427.316,1492.749,0.927,1.398,0.265,0.702
2020/21,2021-01-03,Chelsea,Man City,1,3,A,1504.552,1576.823,1.755,2.297,0.691,3.181
2020/21,2021-01-04,Southampton,Liverpool,1,0,H,1475.77,1620.433,0.954,1.737,0.5,1.372
2020/21,2021-01-12,Wolves,Everton,1,2,A,1469.691,1480.235,1.023,0.868,0.852,0.323
2020/21,2021-01-12,Burnley,Man United,0,1,A,1436.74,1554.299,0.971,2.519,0.649,1.24
2020/21,2021-01-12,Sheffield United,Newcastle,1,0,H,1335.994,1417.184,0.868,0.799,2.013,1.047
2020/21,2021-01-13,Tottenham,Fulham,1,1,D,1519.447,1369.152,1.361,0.981,3.144,1.053
2020/21,2021-01-13,Man City,Brighton,1,0,H,1586.758,1389.708,2.281,1.618,2.909,0.177
2020/21,2021-01-14,Arsenal,Crystal Palace,0,0,D,1469.588,1420.389,1.841,0.67,0.369,0.71
2020/21,2021-01-16,Wolves,West Brom,2,3,A,1457.996,1336.846,1.056,0.459,1.944,2.463
2020/21,2021-01-16,Leicester,Southampton,2,0,H,1502.881,1487.886,1.21,0.598,2.12,0.378
2020/21,2021-01-16,Fulham,Chelsea,0,1,A,1374.76,1494.618,1.134,1.692,0.461,1.379
2020/21,2021-01-16,West Ham,Burnley,1,0,H,1457.147,1428.1,0.877,0.938,1.734,0.396
2020/21,2021-01-16,Leeds,Brighton,0,1,A,1419.267,1386.169,1.883,1.561,0.245,1.144
2020/21,2021-01-17,Sheffield United,Tottenham,1,3,A,1346.316,1513.839,1.023,1.709,0.978,1.284
2020/21,2021-01-17,Liverpool,Man United,0,0,D,1608.317,1562.938,1.647,2.41,1.202,1.189
2020/21,2021-01-17,Man City,Crystal Palace,4,0,H,1590.296,1423.691,2.606,0.594,0.961,0.052
2020/21,2021-01-18,Arsenal,Newcastle,3,0,H,1466.286,1406.863,1.783,0.72,2.307,0.169
2020/21,2021-01-19,West Ham,West Brom,2,1,H,1464.371,1351.853,1.134,0.91,2.175,0.464
2020/21,2021-01-19,Leicester,Chelsea,2,0,H,1510.482,1503.192,1.466,1.655,1.145,0.616
2020/21,2021-01-20,Man City,Aston Villa,2,0,H,1594.375,1443.979,2.281,2.262,3.344,0.602
2020/21,2021-01-20,Fulham,Man United,1,2,A,1366.185,1566.142,0.881,1.692,0.754,1.684
2020/21,2021-01-21,Liverpool,Burnley,0,1,A,1605.113,1420.876,1.644,0.954,1.649,1.081
2020/21,2021-01-23,Aston Villa,Newcastle,2,0,H,1439.59,1400.424,2.02,0.5,2.603,0.4
2020/21,2021-01-26,West Brom,Man City,0,5,A,1346.671,1598.764,0.995,2.718,0.568,2.248
2020/21,2021-01-26,Southampton,Arsenal,1,3,A,1480.285,1472.724,0.451,1.994,0.995,2.434
2020/21,2021-01-26,Newcastle,Leeds,1,2,A,1393.467,1406.384,0.54,1.342,1.136,0.786
2020/21,2021-01-26,Crystal Palace,West Ham,2,3,A,1419.613,1469.553,0.506,1.513,0.629,3.303
2020/21,2021-01-27,Man United,Sheffield United,1,2,A,1572.567,1339.052,1.612,1.012,0.993,0.69
2020/21,2021-01-27,Burnley,Aston Villa,3,2,H,1437.117,1446.547,0.929,2.016,0.718,2.707
2020/21,2021-01-27,Chelsea,Wolves,0,0,D,1495.381,1442.99,1.295,1.154,0.663,0.632
2020/21,2021-01-27,Brighton,Fulham,0,0,D,1399.052,1359.761,1.21,0.831,2.291,0.513
2020/21,2021-01-27,Everton,Leicester,1,1,D,1491.93,1518.294,0.688,1.346,0.475,0.792
2020/21,2021-01-28,Tottenham,Liverpool,1,3,A,1521.103,1588.871,1.662,1.4,0.105,2.588
2020/21,2021-01-30,Everton,Newcastle,0,2,A,1490.681,1381.839,0.48,0.603,0.966,2.088
2020/21,2021-01-30,Crystal Palace,Wolves,1,0,H,1409.036,1446.374,0.462,1.132,1.369,0.451
2020/21,2021-01-30,Man City,Sheffield United,1,0,H,1603.955,1356.084,2.529,0.899,1.531,0.155
2020/21,2021-01-30,West Brom,Fulham,2,2,D,1341.479,1362.807,0.96,0.713,0.995,1.52
2020/21,2021-01-30,Arsenal,Man United,0,0,D,1484.92,1555.535,2.092,1.514,0.747,1.513
2020/21,2021-01-30,Southampton,Aston Villa,0,1,A,1468.089,1438.273,0.533,1.641,2.226,0.796
2020/21,2021-01-31,West Ham,Liverpool,1,3,A,1480.13,1598.936,1.896,1.626,0.883,2.058
2020/21,2021-01-31,Chelsea,Burnley,2,0,H,1491.997,1445.392,0.977,0.764,1.44,0.391
2020/21,2021-01-31,Leicester,Leeds,1,3,A,1519.543,1418.012,1.296,1.172,1.734,1.814
2020/21,2021-01-31,Brighton,Tottenham,1,0,H,1396.006,1511.039,1.367,1.494,1.774,0.373
2020/21,2021-02-02,Man United,Southampton,9,0,H,1555.517,1455.293,1.324,0.954,5.032,0.508
2020/21,2021-02-02,Sheffield United,West Brom,2,1,H,1353.319,1340.088,0.832,1.072,1.358,1.619
2020/21,2021-02-02,Wolves,Arsenal,2,1,H,1437.311,1484.938,1.14,1.978,1.562,0.716
2020/21,2021-02-02,Newcastle,Crystal Palace,1,2,A,1396.575,1418.099,0.968,0.672,1.908,0.809
2020/21,2021-02-03,Burnley,Man City,0,2,A,1438.627,1606.721,0.647,2.199,0.049,2.122
2020/21,2021-02-03,Liverpool,Brighton,0,1,A,1607.54,1407.295,1.774,1.562,1.095,1.19
2020/21,2021-02-03,Aston Villa,West Ham,1,3,A,1451.069,1471.525,1.654,1.858,0.741,1.791
2020/21,2021-02-03,Leeds,Everton,1,2,A,1432.583,1475.944,1.109,0.541,1.143,1.915
2020/21,2021-02-03,Fulham,Leicester,0,2,A,1364.198,1504.971,0.86,1.299,0.731,1.713
2020/21,2021-02-04,Tottenham,Chelsea,0,1,A,1499.75,1498.761,1.487,0.958,0.569,2.393
2020/21,2021-02-06,Man United,Everton,3,3,D,1560.976,1486.71,2.082,0.81,1.718,1.557
2020/21,2021-02-06,Aston Villa,Arsenal,1,0,H,1439.653,1475.581,1.49,1.315,1.198,0.68
2020/21,2021-02-06,Burnley,Brighton,1,1,D,1431.378,1423.81,0.527,1.315,1.889,0.613
2020/21,2021-02-06,Newcastle,Southampton,3,2,H,1385.189,1449.834,1.14,0.921,0.911,1.434
2020/21,2021-02-06,Fulham,West Ham,0,0,D,1356.208,1482.942,0.796,1.977,1.609,0.944
2020/21,2021-02-07,Sheffield United,Chelsea,1,2,A,1360.968,1510.777,1.039,1.298,0.623,1.641
2020/21,2021-02-07,Tottenham,West Brom,2,0,H,1487.735,1332.438,1.095,1.222,1.93,0.699
2020/21,2021-02-07,Wolves,Leicester,0,0,D,1446.668,1512.962,1.088,1.501,1.355,0.632
2020/21,2021-02-07,Liverpool,Man City,1,4,A,1591.026,1613.97,1.718,2.041,1.177,3.552
2020/21,2021-02-08,Leeds,Crystal Palace,2,0,H,1421.818,1429.485,1.029,0.714,2.648,0.37
2020/21,2021-02-13,Man City,Tottenham,3,0,H,1625.316,1492.028,2.559,0.852,2.462,0.423
2020/21,2021-02-13,Leicester,Liverpool,3,1,H,1513.069,1579.679,1.203,1.713,2.074,1.683
2020/21,2021-02-13,Crystal Palace,Burnley,0,3,A,1421.26,1429.182,0.646,0.826,0.646,1.955
2020/21,2021-02-13,Brighton,Aston Villa,0,0,D,1426.006,1448.675,1.402,1.609,2.332,0.144
2020/21,2021-02-14,West Brom,Man United,1,1,D,1328.145,1557.047,0.869,2.188,0.946,0.424
2020/21,2021-02-14,Arsenal,Leeds,4,2,H,1466.559,1430.043,1.377,1.327,2.506,0.771
2020/21,2021-02-14,Southampton,Wolves,1,2,A,1439.988,1446.561,1.108,1.189,0.854,1.094
2020/21,2021-02-14,Everton,Fulham,0,2,A,1490.639,1357.826,1.047,1.025,0.314,2.551
2020/21,2021-02-15,Chelsea,Newcastle,2,0,H,1518.519,1395.035,1.351,1.289,2.543,0.433
2020/21,2021-02-15,West Ham,Sheffield United,3,0,H,1481.323,1353.225,1.819,0.761,2.327,0.927
2020/21,2021-02-17,Burnley,Fulham,1,1,D,1440.95,1373.08,1.0,1.385,1.206,0.594
2020/21,2021-02-17,Everton,Man City,1,3,A,1475.385,1630.052,1.045,2.383,1.047,1.232
2020/21,2021-02-19,Wolves,Leeds,1,0,H,1458.367,1423.016,1.019,1.432,0.592,2.479
2020/21,2021-02-20,Southampton,Chelsea,1,1,D,1428.183,1523.462,1.203,1.736,0.497,1.448
2020/21,2021-02-20,Fulham,Sheffield United,1,0,H,1376.852,1348.38,1.401,0.751,1.21,0.978
2020/21,2021-02-20,Liverpool,Everton,0,2,A,1569.777,1467.775,1.72,1.16,1.54,2.015
2020/21,2021-02-20,Burnley,West Brom,0,0,D,1437.177,1332.424,1.098,0.965,0.535,1.719
2020/21,2021-02-21,Aston Villa,Leicester,1,2,A,1450.029,1522.971,1.117,1.389,1.708,1.239
2020/21,2021-02-21,Arsenal,Man City,0,1,A,1473.585,1637.663,1.417,2.18,0.331,2.089
2020/21,2021-02-21,West Ham,Tottenham,2,1,H,1486.168,1487.292,1.85,0.68,1.092,0.771
2020/21,2021-02-21,Man United,Newcastle,3,1,H,1552.767,1390.091,1.936,1.295,1.726,0.342
2020/21,2021-02-22,Brighton,Crystal Palace,1,2,A,1424.652,1409.492,1.64,0.765,2.592,0.18
2020/21,2021-02-23,Leeds,Southampton,3,0,H,1415.959,1428.909,1.771,1.104,1.848,1.48
2020/21,2021-02-27,West Brom,Brighton,1,0,H,1337.068,1412.249,1.196,1.7,0.687,3.121
